borocode,ntacode,ntaname,ntacount,decade_built,decade_count,build_rat
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1940s,265,3.885630499
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1950s,237,3.475073314
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1960s,185,2.712609971
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1970s,105,1.539589443
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1980s,168,2.463343109
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,1990s,467,6.847507331
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,2000s,384,5.630498534
QN,QN68,Queensbridge-Ravenswood-Long Island City,6820,2010s,223,3.269794721
QN,QN70,Astoria,28329,1800s,9,0.031769565
QN,QN70,Astoria,28329,1820s,1,0.003529952
QN,QN70,Astoria,28329,1830s,3,0.010589855
QN,QN70,Astoria,28329,1840s,13,0.045889371
QN,QN70,Astoria,28329,1850s,6,0.02117971
QN,QN70,Astoria,28329,1860s,13,0.045889371
QN,QN70,Astoria,28329,1870s,12,0.04235942
QN,QN70,Astoria,28329,1880s,44,0.155317872
QN,QN70,Astoria,28329,1890s,2481,8.757810018
QN,QN70,Astoria,28329,1900s,3848,13.58325391
QN,QN70,Astoria,28329,1910s,2933,10.35334816
QN,QN70,Astoria,28329,1920s,5811,20.51254898
QN,QN70,Astoria,28329,1930s,3515,12.40778001
QN,QN70,Astoria,28329,1940s,1503,5.305517314
QN,QN70,Astoria,28329,1950s,1789,6.315083483
QN,QN70,Astoria,28329,1960s,1014,3.579370963
QN,QN70,Astoria,28329,1970s,567,2.00148258
QN,QN70,Astoria,28329,1980s,609,2.149740549
QN,QN70,Astoria,28329,1990s,1091,3.851177239
QN,QN70,Astoria,28329,2000s,1147,4.048854531
QN,QN70,Astoria,28329,2010s,468,1.652017367
QN,QN71,Old Astoria,6957,1800s,1,0.014374012
QN,QN71,Old Astoria,6957,1820s,4,0.057496047
QN,QN71,Old Astoria,6957,1830s,1,0.014374012
QN,QN71,Old Astoria,6957,1840s,3,0.043122035
QN,QN71,Old Astoria,6957,1850s,4,0.057496047
QN,QN71,Old Astoria,6957,1860s,7,0.100618083
QN,QN71,Old Astoria,6957,1870s,3,0.043122035
QN,QN71,Old Astoria,6957,1880s,43,0.618082507
QN,QN71,Old Astoria,6957,1890s,601,8.638781084
QN,QN71,Old Astoria,6957,1900s,1177,16.91821187
QN,QN71,Old Astoria,6957,1910s,920,13.22409084
QN,QN71,Old Astoria,6957,1920s,1220,17.53629438
QN,QN71,Old Astoria,6957,1930s,790,11.35546931
QN,QN71,Old Astoria,6957,1940s,155,2.227971827
QN,QN71,Old Astoria,6957,1950s,147,2.112979733
QN,QN71,Old Astoria,6957,1960s,255,3.665373006
QN,QN71,Old Astoria,6957,1970s,94,1.351157108
QN,QN71,Old Astoria,6957,1980s,120,1.724881414
QN,QN71,Old Astoria,6957,1990s,274,3.93847923
QN,QN71,Old Astoria,6957,2000s,501,7.201379905
QN,QN71,Old Astoria,6957,2010s,184,2.644818169
QN,QN72,Steinway,16285,1720s,1,0.00614062
QN,QN72,Steinway,16285,1800s,3,0.018421861
QN,QN72,Steinway,16285,1840s,1,0.00614062
QN,QN72,Steinway,16285,1850s,3,0.018421861
QN,QN72,Steinway,16285,1860s,3,0.018421861
QN,QN72,Steinway,16285,1870s,34,0.208781087
QN,QN72,Steinway,16285,1880s,12,0.073687442
QN,QN72,Steinway,16285,1890s,863,5.299355235
QN,QN72,Steinway,16285,1900s,934,5.735339269
QN,QN72,Steinway,16285,1910s,1170,7.184525637
QN,QN72,Steinway,16285,1920s,3779,23.20540375
QN,QN72,Steinway,16285,1930s,3394,20.84126497
QN,QN72,Steinway,16285,1940s,1224,7.516119128
QN,QN72,Steinway,16285,1950s,1213,7.448572306
QN,QN72,Steinway,16285,1960s,804,4.937058643
QN,QN72,Steinway,16285,1970s,343,2.10623273
QN,QN72,Steinway,16285,1980s,378,2.321154437
QN,QN72,Steinway,16285,1990s,517,3.174700645
QN,QN72,Steinway,16285,2000s,635,3.899293829
QN,QN72,Steinway,16285,2010s,266,1.633404974
QN,QN76,Baisley Park,14679,1800s,2,0.013624906
QN,QN76,Baisley Park,14679,1890s,220,1.498739696
QN,QN76,Baisley Park,14679,1900s,504,3.433476395
QN,QN76,Baisley Park,14679,1910s,1021,6.955514681
QN,QN76,Baisley Park,14679,1920s,4612,31.41903399
QN,QN76,Baisley Park,14679,1930s,3581,24.39539478
QN,QN76,Baisley Park,14679,1940s,1041,7.091763744
QN,QN76,Baisley Park,14679,1950s,1024,6.97595204
QN,QN76,Baisley Park,14679,1960s,806,5.49083725
QN,QN76,Baisley Park,14679,1970s,233,1.587301587
QN,QN76,Baisley Park,14679,1980s,130,0.885618911
QN,QN76,Baisley Park,14679,1990s,412,2.806730704
QN,QN76,Baisley Park,14679,2000s,467,3.181415628
QN,QN76,Baisley Park,14679,2010s,137,0.933306084
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1680s,1,0.008868393
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1860s,1,0.008868393
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1880s,1,0.008868393
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1890s,46,0.40794608
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1900s,138,1.223838241
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1910s,255,2.261440227
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1920s,832,7.378503015
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1930s,664,5.888612983
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1940s,300,2.660517914
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1950s,697,6.181269954
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1960s,1268,11.24512238
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1970s,1598,14.17169209
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1980s,1390,12.32706634
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,1990s,1347,11.94572543
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,2000s,1059,9.391628237
SI,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,11276,2010s,411,3.644909542
SI,SI05,New Springville-Bloomfield-Travis,11355,1880s,5,0.044033465
SI,SI05,New Springville-Bloomfield-Travis,11355,1890s,89,0.783795685
SI,SI05,New Springville-Bloomfield-Travis,11355,1900s,327,2.879788639
SI,SI05,New Springville-Bloomfield-Travis,11355,1910s,471,4.147952444
SI,SI05,New Springville-Bloomfield-Travis,11355,1920s,343,3.020695729
SI,SI05,New Springville-Bloomfield-Travis,11355,1930s,386,3.399383531
SI,SI05,New Springville-Bloomfield-Travis,11355,1940s,144,1.268163804
SI,SI05,New Springville-Bloomfield-Travis,11355,1950s,619,5.451343021
SI,SI05,New Springville-Bloomfield-Travis,11355,1960s,1205,10.61206517
SI,SI05,New Springville-Bloomfield-Travis,11355,1970s,3428,30.1893439
SI,SI05,New Springville-Bloomfield-Travis,11355,1980s,1616,14.23161603
SI,SI05,New Springville-Bloomfield-Travis,11355,1990s,870,7.661822985
SI,SI05,New Springville-Bloomfield-Travis,11355,2000s,774,6.816380449
SI,SI05,New Springville-Bloomfield-Travis,11355,2010s,459,4.042272127
SI,SI07,Westerleigh,10615,1800s,2,0.018841262
SI,SI07,Westerleigh,10615,1870s,3,0.028261894
SI,SI07,Westerleigh,10615,1880s,3,0.028261894
SI,SI07,Westerleigh,10615,1890s,575,5.41686293
SI,SI07,Westerleigh,10615,1900s,664,6.255299105
SI,SI07,Westerleigh,10615,1910s,556,5.237870937
SI,SI07,Westerleigh,10615,1920s,1882,17.72962789
SI,SI07,Westerleigh,10615,1930s,1183,11.14460669
SI,SI07,Westerleigh,10615,1940s,612,5.765426284
SI,SI07,Westerleigh,10615,1950s,1849,17.41874706
SI,SI07,Westerleigh,10615,1960s,846,7.96985398
SI,SI07,Westerleigh,10615,1970s,620,5.840791333
SI,SI07,Westerleigh,10615,1980s,424,3.994347621
SI,SI07,Westerleigh,10615,1990s,450,4.239284032
SI,SI07,Westerleigh,10615,2000s,412,3.881300047
SI,SI07,Westerleigh,10615,2010s,164,1.544983514
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1800s,4,0.056163999
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1820s,1,0.014041
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1850s,5,0.070204999
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1860s,7,0.098286998
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1870s,5,0.070204999
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1880s,23,0.322942994
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1890s,279,3.917438922
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1900s,662,9.295141814
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1910s,830,11.65402977
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1920s,719,10.0954788
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1930s,664,9.323223814
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1940s,383,5.377702892
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1950s,392,5.50407189
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1960s,302,4.240381915
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1970s,130,1.825329963
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1980s,370,5.195169896
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,1990s,829,11.63998877
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,2000s,823,11.55574277
SI,SI08,Grymes Hill-Clifton-Fox Hills,7122,2010s,221,3.103060938
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1770s,1,0.01038961
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1810s,1,0.01038961
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1860s,1,0.01038961
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1880s,2,0.020779221
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1890s,200,2.077922078
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1900s,311,3.231168831
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1910s,564,5.85974026
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1920s,550,5.714285714
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1930s,718,7.45974026
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1940s,315,3.272727273
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1950s,297,3.085714286
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1960s,217,2.254545455
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1970s,170,1.766233766
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1980s,698,7.251948052
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,1990s,2083,21.64155844
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,2000s,1516,15.75064935
SI,SI11,Charleston-Richmond Valley-Tottenville,9625,2010s,475,4.935064935
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1890s,349,4.421079301
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1900s,424,5.371167976
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1910s,530,6.71395997
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1920s,943,11.94578161
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1930s,516,6.536610084
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1940s,108,1.368127692
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1950s,324,4.104383076
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1960s,386,4.889789714
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1970s,852,10.79300735
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1980s,898,11.3757284
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,1990s,802,10.1596149
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,2000s,979,12.40182417
SI,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7894,2010s,213,2.698251837
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1800s,2,0.029209873
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1830s,1,0.014604936
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1840s,1,0.014604936
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1850s,2,0.029209873
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1860s,2,0.029209873
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1870s,3,0.043814809
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1880s,6,0.087629619
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1890s,160,2.336789835
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1900s,449,6.557616474
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1910s,599,8.748356945
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1920s,1453,21.22097269
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1930s,556,8.120344677
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1940s,176,2.570468818
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1950s,413,6.031838762
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1960s,699,10.20885059
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1970s,320,4.67357967
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1980s,506,7.390097853
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,1990s,458,6.689060903
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,2000s,607,8.865196436
SI,SI14,Grasmere-Arrochar-Ft. Wadsworth,6847,2010s,186,2.716518183
SI,SI22,West New Brighton-New Brighton-St. George,11705,1800s,1,0.008543358
SI,SI22,West New Brighton-New Brighton-St. George,11705,1830s,4,0.03417343
SI,SI22,West New Brighton-New Brighton-St. George,11705,1840s,27,0.230670654
SI,SI22,West New Brighton-New Brighton-St. George,11705,1850s,26,0.222127296
SI,SI22,West New Brighton-New Brighton-St. George,11705,1860s,8,0.06834686
SI,SI22,West New Brighton-New Brighton-St. George,11705,1870s,28,0.239214011
SI,SI22,West New Brighton-New Brighton-St. George,11705,1880s,63,0.538231525
SI,SI22,West New Brighton-New Brighton-St. George,11705,1890s,1107,9.457496796
SI,SI22,West New Brighton-New Brighton-St. George,11705,1900s,1315,11.23451516
SI,SI22,West New Brighton-New Brighton-St. George,11705,1910s,1106,9.448953439
SI,SI22,West New Brighton-New Brighton-St. George,11705,1920s,2476,21.15335327
SI,SI22,West New Brighton-New Brighton-St. George,11705,1930s,1741,14.87398548
SI,SI22,West New Brighton-New Brighton-St. George,11705,1940s,315,2.691157625
SI,SI22,West New Brighton-New Brighton-St. George,11705,1950s,376,3.212302435
SI,SI22,West New Brighton-New Brighton-St. George,11705,1960s,278,2.375053396
SI,SI22,West New Brighton-New Brighton-St. George,11705,1970s,108,0.922682614
SI,SI22,West New Brighton-New Brighton-St. George,11705,1980s,180,1.537804357
SI,SI22,West New Brighton-New Brighton-St. George,11705,1990s,491,4.194788552
SI,SI22,West New Brighton-New Brighton-St. George,11705,2000s,880,7.518154635
SI,SI22,West New Brighton-New Brighton-St. George,11705,2010s,315,2.691157625
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1830s,1,0.01048218
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1850s,3,0.031446541
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1860s,1,0.01048218
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1880s,1,0.01048218
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1890s,505,5.293501048
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1900s,318,3.333333333
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1910s,248,2.599580713
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1920s,532,5.576519916
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1930s,725,7.599580713
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1940s,156,1.635220126
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1950s,612,6.41509434
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1960s,1116,11.69811321
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1970s,1435,15.04192872
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1980s,1890,19.81132075
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,1990s,688,7.211740042
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,2000s,494,5.178197065
SI,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9540,2010s,211,2.211740042
SI,SI25,Oakwood-Oakwood Beach,8009,1880s,1,0.012485953
SI,SI25,Oakwood-Oakwood Beach,8009,1890s,23,0.287176926
SI,SI25,Oakwood-Oakwood Beach,8009,1900s,78,0.973904358
SI,SI25,Oakwood-Oakwood Beach,8009,1910s,319,3.983019104
SI,SI25,Oakwood-Oakwood Beach,8009,1920s,674,8.415532526
SI,SI25,Oakwood-Oakwood Beach,8009,1930s,288,3.595954551
SI,SI25,Oakwood-Oakwood Beach,8009,1940s,151,1.885378949
SI,SI25,Oakwood-Oakwood Beach,8009,1950s,592,7.391684355
SI,SI25,Oakwood-Oakwood Beach,8009,1960s,2425,30.27843676
SI,SI25,Oakwood-Oakwood Beach,8009,1970s,1099,13.72206268
SI,SI25,Oakwood-Oakwood Beach,8009,1980s,433,5.40641778
SI,SI25,Oakwood-Oakwood Beach,8009,1990s,603,7.529029841
SI,SI25,Oakwood-Oakwood Beach,8009,2000s,371,4.632288675
SI,SI25,Oakwood-Oakwood Beach,8009,2010s,108,1.348482957
SI,SI28,Port Richmond,6888,1850s,1,0.014518002
SI,SI28,Port Richmond,6888,1880s,1,0.014518002
SI,SI28,Port Richmond,6888,1890s,451,6.547619048
SI,SI28,Port Richmond,6888,1900s,420,6.097560976
SI,SI28,Port Richmond,6888,1910s,783,11.36759582
SI,SI28,Port Richmond,6888,1920s,1058,15.36004646
SI,SI28,Port Richmond,6888,1930s,1087,15.78106852
SI,SI28,Port Richmond,6888,1940s,350,5.081300813
SI,SI28,Port Richmond,6888,1950s,351,5.095818815
SI,SI28,Port Richmond,6888,1960s,370,5.371660859
SI,SI28,Port Richmond,6888,1970s,528,7.665505226
SI,SI28,Port Richmond,6888,1980s,138,2.003484321
SI,SI28,Port Richmond,6888,1990s,382,5.545876887
SI,SI28,Port Richmond,6888,2000s,401,5.821718931
SI,SI28,Port Richmond,6888,2010s,170,2.468060395
SI,SI32,Rossville-Woodrow,5614,1840s,1,0.017812611
SI,SI32,Rossville-Woodrow,5614,1890s,17,0.302814393
SI,SI32,Rossville-Woodrow,5614,1900s,11,0.195938725
SI,SI32,Rossville-Woodrow,5614,1910s,12,0.213751336
SI,SI32,Rossville-Woodrow,5614,1920s,51,0.908443178
SI,SI32,Rossville-Woodrow,5614,1930s,66,1.175632348
SI,SI32,Rossville-Woodrow,5614,1940s,91,1.620947631
SI,SI32,Rossville-Woodrow,5614,1950s,98,1.74563591
SI,SI32,Rossville-Woodrow,5614,1960s,345,6.145350908
SI,SI32,Rossville-Woodrow,5614,1970s,755,13.44852155
SI,SI32,Rossville-Woodrow,5614,1980s,1687,30.04987531
SI,SI32,Rossville-Woodrow,5614,1990s,1174,20.9120057
SI,SI32,Rossville-Woodrow,5614,2000s,743,13.23477022
SI,SI32,Rossville-Woodrow,5614,2010s,316,5.62878518
SI,SI35,New Brighton-Silver Lake,9504,1790s,1,0.010521886
SI,SI35,New Brighton-Silver Lake,9504,1800s,4,0.042087542
SI,SI35,New Brighton-Silver Lake,9504,1820s,1,0.010521886
SI,SI35,New Brighton-Silver Lake,9504,1830s,1,0.010521886
SI,SI35,New Brighton-Silver Lake,9504,1840s,4,0.042087542
SI,SI35,New Brighton-Silver Lake,9504,1850s,4,0.042087542
SI,SI35,New Brighton-Silver Lake,9504,1860s,3,0.031565657
SI,SI35,New Brighton-Silver Lake,9504,1870s,4,0.042087542
SI,SI35,New Brighton-Silver Lake,9504,1880s,9,0.09469697
SI,SI35,New Brighton-Silver Lake,9504,1890s,797,8.385942761
SI,SI35,New Brighton-Silver Lake,9504,1900s,1113,11.71085859
SI,SI35,New Brighton-Silver Lake,9504,1910s,756,7.954545455
SI,SI35,New Brighton-Silver Lake,9504,1920s,1712,18.01346801
SI,SI35,New Brighton-Silver Lake,9504,1930s,1556,16.37205387
SI,SI35,New Brighton-Silver Lake,9504,1940s,677,7.123316498
SI,SI35,New Brighton-Silver Lake,9504,1950s,695,7.312710438
SI,SI35,New Brighton-Silver Lake,9504,1960s,369,3.882575758
SI,SI35,New Brighton-Silver Lake,9504,1970s,173,1.820286195
SI,SI35,New Brighton-Silver Lake,9504,1980s,240,2.525252525
SI,SI35,New Brighton-Silver Lake,9504,1990s,515,5.418771044
SI,SI35,New Brighton-Silver Lake,9504,2000s,347,3.651094276
SI,SI35,New Brighton-Silver Lake,9504,2010s,142,1.494107744
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1800s,1,0.011974614
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1880s,3,0.035923841
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1890s,41,0.490959167
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1900s,157,1.88001437
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1910s,303,3.628307987
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1920s,797,9.543767214
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1930s,454,5.436474674
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1940s,253,3.029577296
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1950s,740,8.861214226
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1960s,1175,14.07017124
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1970s,874,10.46581248
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1980s,709,8.490001197
SI,SI36,Old Town-Dongan Hills-South Beach,8351,1990s,624,7.472159023
SI,SI36,Old Town-Dongan Hills-South Beach,8351,2000s,775,9.280325709
SI,SI36,Old Town-Dongan Hills-South Beach,8351,2010s,235,2.814034247
SI,SI37,Stapleton-Rosebank,9107,1660s,1,0.010980564
SI,SI37,Stapleton-Rosebank,9107,1800s,3,0.032941693
SI,SI37,Stapleton-Rosebank,9107,1820s,1,0.010980564
SI,SI37,Stapleton-Rosebank,9107,1830s,4,0.043922258
SI,SI37,Stapleton-Rosebank,9107,1840s,1,0.010980564
SI,SI37,Stapleton-Rosebank,9107,1850s,4,0.043922258
SI,SI37,Stapleton-Rosebank,9107,1860s,2,0.021961129
SI,SI37,Stapleton-Rosebank,9107,1870s,3,0.032941693
SI,SI37,Stapleton-Rosebank,9107,1880s,9,0.09882508
SI,SI37,Stapleton-Rosebank,9107,1890s,416,4.567914791
SI,SI37,Stapleton-Rosebank,9107,1900s,746,8.191501043
SI,SI37,Stapleton-Rosebank,9107,1910s,1307,14.35159767
SI,SI37,Stapleton-Rosebank,9107,1920s,1943,21.33523663
SI,SI37,Stapleton-Rosebank,9107,1930s,942,10.34369167
SI,SI37,Stapleton-Rosebank,9107,1940s,202,2.218074009
SI,SI37,Stapleton-Rosebank,9107,1950s,233,2.558471505
SI,SI37,Stapleton-Rosebank,9107,1960s,292,3.206324805
SI,SI37,Stapleton-Rosebank,9107,1970s,198,2.174151751
SI,SI37,Stapleton-Rosebank,9107,1980s,507,5.567146151
SI,SI37,Stapleton-Rosebank,9107,1990s,810,8.894257165
SI,SI37,Stapleton-Rosebank,9107,2000s,608,6.676183156
SI,SI37,Stapleton-Rosebank,9107,2010s,257,2.822005051
SI,SI45,New Dorp-Midland Beach,9377,1860s,2,0.021328783
SI,SI45,New Dorp-Midland Beach,9377,1870s,1,0.010664392
SI,SI45,New Dorp-Midland Beach,9377,1890s,281,2.996694039
SI,SI45,New Dorp-Midland Beach,9377,1900s,402,4.287085422
SI,SI45,New Dorp-Midland Beach,9377,1910s,897,9.565959262
SI,SI45,New Dorp-Midland Beach,9377,1920s,1338,14.26895596
SI,SI45,New Dorp-Midland Beach,9377,1930s,1042,11.11229604
SI,SI45,New Dorp-Midland Beach,9377,1940s,553,5.897408553
SI,SI45,New Dorp-Midland Beach,9377,1950s,851,9.075397249
SI,SI45,New Dorp-Midland Beach,9377,1960s,827,8.81945185
SI,SI45,New Dorp-Midland Beach,9377,1970s,505,5.385517756
SI,SI45,New Dorp-Midland Beach,9377,1980s,495,5.27887384
SI,SI45,New Dorp-Midland Beach,9377,1990s,495,5.27887384
SI,SI45,New Dorp-Midland Beach,9377,2000s,893,9.523301696
SI,SI45,New Dorp-Midland Beach,9377,2010s,399,4.255092247
SI,SI48,Arden Heights,7741,1890s,1,0.012918228
SI,SI48,Arden Heights,7741,1900s,1,0.012918228
SI,SI48,Arden Heights,7741,1910s,6,0.077509366
SI,SI48,Arden Heights,7741,1920s,35,0.452137967
SI,SI48,Arden Heights,7741,1930s,66,0.852603023
SI,SI48,Arden Heights,7741,1940s,71,0.917194161
SI,SI48,Arden Heights,7741,1950s,95,1.227231624
SI,SI48,Arden Heights,7741,1960s,172,2.22193515
SI,SI48,Arden Heights,7741,1970s,2258,29.16935796
SI,SI48,Arden Heights,7741,1980s,2215,28.61387418
SI,SI48,Arden Heights,7741,1990s,1557,20.1136804
SI,SI48,Arden Heights,7741,2000s,647,8.35809327
SI,SI48,Arden Heights,7741,2010s,226,2.919519442
SI,SI54,Great Kills,12562,1890s,62,0.493551982
SI,SI54,Great Kills,12562,1900s,64,0.509473014
SI,SI54,Great Kills,12562,1910s,112,0.891577774
SI,SI54,Great Kills,12562,1920s,477,3.797166056
SI,SI54,Great Kills,12562,1930s,543,4.322560102
SI,SI54,Great Kills,12562,1940s,317,2.523483522
SI,SI54,Great Kills,12562,1950s,946,7.530647986
SI,SI54,Great Kills,12562,1960s,1852,14.74287534
SI,SI54,Great Kills,12562,1970s,3369,26.81897787
SI,SI54,Great Kills,12562,1980s,2010,16.00063684
SI,SI54,Great Kills,12562,1990s,1327,10.56360452
SI,SI54,Great Kills,12562,2000s,756,6.018149976
SI,SI54,Great Kills,12562,2010s,216,1.719471422
