"bbl","irrlotcode","lotarea","lotfront","lotdepth","front_depth_product","pluto_shape_area","geom"
"4160170040.0","N",91050,"290","75","21750","6466.38277925997","0106000020D70800000200000001030000000100000028000000006BC502C2C62F4100482B19F14103418008717F87C62F410082065BE041034100C9CB2C87C62F41008C5F33F24103418017762D94C62F4100BCB53400420341804ABDBCA3C62F41006CD89C16420341801E29C9B5C62F41004C19131E420341005C2975C8C62F4100EEBE902042034100A4E23DDEC62F41008EB80D234203410040936CEEC62F4100D4030928420341003AF41DFCC62F410078A9862A42034180D5A44C0CC72F410018A3032D42034100A9E5581EC72F41009C35F836420341800CDBA92CC72F410028CCEE4042034100A735D83CC72F4100B2B6E44A42034100148E454EC72F4100DC9A5757420341805063F160C72F4100FE7AC86342034180981CBA76C72F41006EAA36754203418034CDE886C72F410038882684420341005D5B5B93C72F4100C0C61B8E42034100C988C8A4C72F41002C4A899F42034100114291BAC72F41009475F5B0420341804DEC3CCDC72F4100004D62C242034100228349DFC72F4100521548DB4203418027C817F0C72F4100609232EF42034180FB332402C82F4100CE15A0004303410009B10E16C82F410082E40817430341806B505F24C82F41008CB5F22A43034180CDEFAF32C82F4100E07DD84343034180C7506140C82F4100329ABD5C43034100922E514FC82F4100C4A99C7A4303410053A9245BC82F4100BA17009643034100EF59536BC82F4100941EDBB8430341005A5CC07CC82F41006821B4DB43034100C7B42D8EC82F4100488090FE4303410091921D9DC82F410078DDEB1E44034100C4D9ACACC82F41000E45CC3C44034100C8C87ABDC82F4100A6ACAC5A4403418048B631C0C82F4100CEB0D95E440341006B2BC2C8C82F4100A0FD8B85420341006BC502C2C62F4100482B19F14103410103000000010000001300000080EC31E173CA2F410092377B7647034180BF852075CA2F410024FD832E47034100D6A30143CA2F4100C2FFAE1F47034100D76B72BFC92F41001C25BFF8460341005BDBBFC4C92F41007C12381B47034100D88B98CBC92F41005A53AE2247034100833E32D1C92F41001A60B41D470341000BD327DBC92F41001C9F014D47034100B685C1E0C92F410000387954470341000FC2F5EBC92F41005C92FB51470341007BEF62FDC92F41001C9F014D47034180202EAE10CA2F4100980C0D43470341005E2E5A23CA2F410008CA153947034180EF256C30CA2F4100F4668F404703418018DFDE3CCA2F410054005F6D4703410071F01248CA2F410048C2C1884703410001922455CA2F41008A61BC8D470341009D425365CA2F4100BC2BCB7E47034180EC31E173CA2F410092377B76470341"
"5008940109.0","N",15664,"89","176","15664","24108.7900171487","0106000020D70800000100000001030000000100000018000000805D312BDD1A2D41001633CD7DD10241800184CB521A2D41008CB8BB6ECC024100062604241A2D41007E119262CC024180A9C8BAD1192D41001883EF05CC024180595F1574192D41007696EEF2CD0241807C459B4D192D4100269A7DBDCE024100C0C6886F192D4100B46BC552CF024100A634F8431A2D4100FE5778F9D20241801BA5F2651A2D4100DAC52786D2024100F136FC6F1A2D4100E8D92F68D2024100D70C7D781A2D4100BA5C1A50D2024100622FA4801A2D410082A7133AD20241807CA474891A2D4100B8F36223D20241001C8525921A2D410068691C0ED20241005C92D79D1A2D4100F4181DF3D10241801CB368A91A2D410080942EDAD1024100FE3D19B01A2D4100B29F88CCD10241009106BEB71A2D4100F2719BBDD1024100F7F35FC01A2D4100F0BB94ADD1024180FF16C7C41A2D41009CB9BDA5D1024100EA102FCA1A2D410084BD699CD1024180F7A48ECD1A2D4100A81BC396D1024180A7915AD11A2D41009C038C90D10241805D312BDD1A2D41001633CD7DD10241"
"5008980043.0","N",24497,"131","187","24497","14356.09276838","0106000020D7080000010000000103000000010000000600000080A7D3AFD4182D410028F1E9DD8A0241004E021671182D410052D4DC618802410097B710CE172D4100D2C6A94888024100BAF9D679172D410052A8649C87024180966EC509182D4100B0B1EBE08C024180A7D3AFD4182D410028F1E9DD8A0241"
"5014857501.0","N",25892,"0","0","0","24851.5147040087","0106000020D7080000010000000103000000010000001200000000114BD9B6C52C41008615E4251404410095473319C62C410072B786ED130441001A6F8D7BC62C410064052AB5130441801F1A7769C62C4100E27C92441104410016A46558C62C410068EC23F70E044100FA91853EC62C4100524797790B044180D313D804C62C41004A98EC9A0B04410039CC9E02C62C410044D5359C0B044100226F071FC62C4100C80C3C710F0441805F6653D2C52C4100D89A309D0F044180CCF51583C52C41008A129ACA0F044100395AD833C52C41003C8A03F80F044100CA2D8234C52C4100C44AE50E1004410060229239C52C41004C43C2BD10044180537F1642C52C41001CF5D8E311044180A3E5F44AC52C4100105A1F161304410068BB7554C52C4100AA27465E14044100114BD9B6C52C41008615E425140441"
"5037680004.0","N",26265,"20","78","1560","27087.3259392602","0106000020D7080000010000000103000000010000001200000080C6CADDFE492D4100AC60A4713602418062C6659B4A2D4100E8ABACAE3402418064B85B6C4A2D4100DCF1E9B233024100E35DAB3C4A2D41005CEEACB332024100EAE27F094A2D4100C8AACEA131024100E55936BC492D4100423879803202410070B6B799492D4100C298DAE332024180EC25D43D492D4100FE910CF830024100A72C001F492D4100E86AFE4A3102418099876BFE482D410010B2A7A2310241800BEC43B9482D4100EE65B85C320241806C9E3818492D41002E3CEF583402418010873DCF482D4100A6F9302B3502418091BF0702492D4100766D273E36024180E02BAA1A492D410072C184C336024100FF375D3E492D410032DDC98437024180736CECDC492D4100D279FABB35024180C6CADDFE492D4100AC60A471360241"
"5051340061.0","N",22040,"116","190","22040","15800.6159478137","0106000020D708000001000000010300000001000000280000000011679CE7C82C410064BDBEEA0B01418005287461C82C4100EC9B212C0B01410080955C85C72C410008AA69F3090141809B55917BC72C410068C0A6620A0141007338D65EC72C41000447FFA80B01410076654045C72C410066B39DCB0C0141802545DB4AC72C41009E8833D40C0141803E2A8F5FC72C4100CAFE09E90B01418038257367C82C4100907A4DCF0E014180E239D36DC82C410024EA58B50E0141005DB1E473C82C410030A0079C0E014100BCFC1F78C82C41003CCEF2890E014100F0D70D7CC82C41000A98D6780E01410055D58C80C82C4100BCFADB640E014180A970C584C82C4100A404B5510E0141003E53CC88C82C410080BC0F3F0E014180486A6D8CC82C41003E7EEF2D0E014180A4DEA790C82C4100807795190E0141005C02FA94C82C410042A153040E0141808AB42899C82C4100E2E74AEF0D0141003EDABB9DC82C4100C67CBED70D01410062ADA5A1C82C410008F121C30D0141001F54F9A5C82C4100D6FED1AB0D01418084C06FA9C82C41000885BE980D014180DB7E24ADC82C41006684E7830D014100E7BC83B0C82C410080798B700D014180B5F01DB5C82C4100C6047A550D0141000A2ED2B8C82C41005402223F0D01418019FF3ABDC82C4100BCC4D6230D014100F1D0CEC0C82C4100C2F8190D0D014100CA52A5C4C82C41000CA81AF40C0141008674B6C8C82C4100AC32DED80C0141809F685BCCC82C4100A261C9BF0C014100CEBC05D0C82C41005289DBA50C014180848A57D4C82C410070375B860C014180717075D8C82C4100406F4A670C014180BC2827DCC82C4100D62F7E4A0C014100F80717E0C82C4100060DC02A0C014100044676E3C82C41003CD4A10E0C01410011679CE7C82C410064BDBEEA0B0141"
"1014650001.0","N",34286,"200","113","22600","36493.5102481269","0106000020D7080000010000000103000000010000000B000000007F881548692E4100100B058FAF0A41004D6166E8682E410008979EE3AC0A4180C6E54FB4682E4100AE63976FAB0A4180EB5B055E682E41009EB14A2DAC0A41803C550591682E4100B43B7C91AD0A418093085C63682E4100F8E3D6F5AD0A4100C8BFF436682E4100A0657357AE0A4180857935CE672E410042E7586BAB0A418059314403672E41005AF57C29AD0A41805A05A6CD672E4100CAD5F5CEB20A41007F881548692E4100100B058FAF0A41"
"1016170020.0","N",52485,"201.84","300","60552","52653.1793411048","0106000020D70800000100000001030000000100000037000000001574B9467F2E41006C054886030C41801A1643D57E2E4100E2A9AA82040C410012AE23CA7E2E410054A62332040C41803E2A9B647E2E410042260953010C4180BDC44E227E2E4100D20482E6010C4180498CC3DF7D2E41007EA5867A020C41801F78C98D7D2E4100FCEADF30030C418005AD49427D2E4100BE0CD1D8030C410014E37D7D7D2E41005634AB82050C418031C4AC637D2E410086B218BC050C4100A35334617D2E4100DCAAE9B3050C4100EB1E6F5E7D2E4100DABD72AD050C41805321705B7D2E41002240DEA8050C41002BAE4B587D2E41002EC64BA6050C4180C41A17557D2E41004820CEA5050C41807468E8517D2E410074A666A7050C41008E17D54E7D2E41008EF00BAB050C41806327F24B7D2E41003822A5B0050C4180406A53497D2E4100D8420BB8050C410053413D2F7D2E41002E64CB01060C4180337E84127D2E4100983CBB39060C4180CD4DEAF37C2E41006A32635E060C41804E43FAF17C2E41005CE6675F060C4180C05B06F07C2E410080752F5F060C410052AF1AEE7C2E4100E68FBC5D060C4100350244EC7C2E4100AA45175B060C410096EB8DEA7C2E410012BB5157060C4100E910A0E27C2E410024240546060C4180DED215DA7C2E4100989A3F3A060C418065D72CD17C2E4100BA735634060C4180739D24C87C2E410028AC7234060C410003D13DBF7C2E4100E2EF943A060C41800B72B8B67C2E410040E69046060C4180787AD1AE7C2E4100F2E10F58060C4100BD6057877C2E4100FE97C6B9060C4180BE0A3F5E7C2E410034A62810070C41004660BC337C2E4100E8DAC75A070C41808DAB8C337C2E41000C1C135B070C41006777F3407C2E41006C1B19BC070C41807827E9C07C2E41002A6BAE9E060C4100A1BE75D07C2E4100B2D6400F070C410019619FFF7C2E4100B47F0EA6060C41009B15D88B7D2E41006AB33F9D0A0C410074D18CA27D2E410076C3996A0A0C4180C7B06BE87D2E41007ED0C0CE090C4180A314633C7E2E4100E0537613090C4180385E8C817E2E41000A8B3279080C41802B8437AD7E2E4100301ECB17080C41007C3529E67E2E4100C47AC698070C410039E619147F2E410050424E32070C41809D93F3417F2E4100A41A09CC060C410053E25D6F7F2E4100B236BB66060C41001EA7189E7F2E410072CF80FE050C418000E3B1557F2E410088F49BF2030C41001574B9467F2E41006C054886030C41"
"2029280028.0","N",110000,"275","400","110000","94893.7732070891","0106000020D7080000010000000103000000010000000E00000080E573B78FE02E410010259244CF0D418048ADB1C5DF2E4100C813F6A9D00D41002092FCF5DF2E4100085A59F4D10D418096AF9DC8DF2E4100922C9D44D20D4180C7657AE1DF2E4100A69AB4EED20D418014DF9B87DF2E4100BCD1AF8DD30D41003855F8F8DE2E410042F6D7BDCF0D410012AF90BCDD2E410068BDE546D20D41806F3DFFD1DE2E4100B624EAB0D90D4180972EC380DF2E4100C662191AD80D4100DF6F3CB3DF2E4100C22A6973D90D4100E81F2CD7DF2E4100FA6D4569DA0D418069B28E5CE12E4100A8228DBAD60D4180E573B78FE02E410010259244CF0D41"
"3006530007.0","N",1040033,"0","0","0","366661.509830271","0106000020D7080000040000000103000000010000000600000080AA31C8FF012E41004611C2DC12064180185D88FC012E4100CAAC0ECB120641005A68658CFF2D41002273F5B21A06418045212C86FF2D41008A31AEF31A064180F3549B86FF2D4100F68ADC0C1B064180AA31C8FF012E41004611C2DC120641010300000001000000050000000061C51B05002E4100D40447C91D064180D83224CDFF2D4100BAA6B0B41C064180C9136DFCFF2D410062433AB41D064180AE02E503002E410056059DCF1D06410061C51B05002E4100D40447C91D06410103000000010000000D00000080336DBBB9002E410020B8CABF1D06410007581889002E4100DAAD35CB1C064100E1585226002E4100FE629EA41D0641808788BF26002E410098654AA51D06410080223D82002E4100D25C0FED1C064180F344F985002E410032352C491D06410080223D82002E41008423ABC01D0641805A04993EFF2D4100FE6AE6BA210641000B914E3CFE2D41004CB815D024064180477DAD1FFE2D4100E630DD7B25064100A502301DFE2D41002A35BE0E26064100B63A0C20FE2D41005C7C3A4226064180336DBBB9002E410020B8CABF1D06410103000000080000006600000000176F21FBF92D41000C469A84280641807167A1C5FC2D41006423A0A81F064100FC1C4B63FC2D410006E9B7B61D06410074CA082AFC2D41000CA69F441E0641007C19D8FDFB2D41006A9689691D064100A4361758FC2D4100EAB2B0571C0641806875B874FC2D4100941516E81C064100B4F24E9BFC2D410052DE1C691C0641007ED03EAAFC2D4100D01DC2BD1C06410018D1ECD8FC2D410032D045BB1C06418014CB6BF7FC2D410016CEA3501D064100BDE437ECFC2D4100FCE967011E0641001F8488FAFC2D4100EAE6154C1E0641800D18D0D5FC2D4100887891C81E064180A2FEAFF3FC2D4100DAF95C6F1F064100FB8017B1FC2D410016ABEE4C20064180589566FCFC2D410076BF3DE021064180917B44FEFC2D4100A2B4977A22064100D25671F2FC2D41006400EBA422064100F02BC7FBFC2D4100482CAFDB22064100EEEC79CCFC2D410076CD097623064180A4AE30D5FC2D4100D812DAA2230641807167A1C5FC2D4100BC3E9ED923064180AE3C4DD8FC2D4100BC1038382406410025B2A33AFD2D41005C0AB53A24064100BA697F39FD2D41008269EE201D0641807C5789A6FF2D41000AF60A7F15064100DB7F2521002E41007AC3ADFA130641801880D133002E41002E2563401406418036E4F38A002E4100AE418A2E130641003A378EE9002E4100D63DCA031206410046ED444B012E41001C4D93D110064180A42C9496012E4100BC0F90E70F0641001724509A012E4100642EF6FD0F064180B413CCD9012E41004A42ED6B11064100CCE737F5012E4100B4062F09120641805C3A808A022E41006C3D562F100641005DA83244022E410046D4DC9C0E06410093449865022E4100564E13380E06418093FE1E57022E4100C6A7C3DF0B064100D06B2D7D022E4100BAD350580B06418094A118E8002E41006C588E5D030641806B4DC2CF002E41005221E9C8020641005218A7C5002E410004C0338002064100B99F40CD002E4100BC5B413401064180F55B20E6002E41001E50E1E8000641008C4251C1002E41002EAE843500064100F287D644002E41007C456AC401064100F46FF10A002E410042E3EF7D0206418065C49B0C002E410006C4E19402064180980B2B1C002E41009EBE0EE2020641808B778D37002E41008E67BD2C030641006C406C50FD2D4100AEDE0E2E0C0641800C7C9C23FD2D4100D4AE7FB40C064100000C1974FC2D4100AEE9BFCB0E064180432D74CDFB2D41001439DFDA100641802CAD73C6FB2D4100B8A7C1E1100641806875B874FC2D4100F656524F140641007DBCF17AFC2D41008A7FE53D1406418087750E7EFC2D4100545DD54C1406418054654A4CFF2D41004646EF4B0C064100C845537FFF2D410036B81DAA0B064100E2BAA7C5FF2D41006836FADD0A0641004F8B2E54002E41005EE5DE1809064100F5D05F32012E41000E30AE7D060641806F3584A5012E4100BCAC14E70806410004F163C3012E4100D292E78809064180C05169BE012E4100064844A909064180EAA60F7D012E4100D6E21B460A064180B520333E012E41009C7EA32D0B064180C2B4D022012E4100BC63C6840B0641005C1FCC38002E4100FA870A860E064180C9136DFCFF2D4100E61CB74A0F064100381C5BEFFF2D4100A8680A750F064100CD8A2190FF2D41007A14C99F1006418052B5C96AFF2D4100D0AE481711064180A1A91425FF2D4100660E5CF211064180FA14C911FF2D410098891D2E120641801ADC52CDFE2D41008C43B30613064100FE8B7DA5FE2D4100C622AB8513064100D849BF2CFE2D41007614920215064100872DDA13FE2D4100E232198614064180A13E620CFE2D41000056A20414064180C7F15337FE2D4100E289337E130641806DE385CDFD2D41004A42ED6B110641007DBCF17AFC2D4100A6B5EC9C150641009F0FE2E2FC2D4100560CBAA717064100098DCE12FD2D4100CA10DD0F17064100694D5C3FFD2D4100322149EF1706410046422199FC2D41002CE7F8FB1906418084B7C106FB2D4100860BDEF71E06418020A93EB6F82D41009AF7784F2606410016F021B3F82D4100D297239F26064180DA2EC3CFF82D41003A078F2A2706418076DFF1DFF82D4100DEAC0C2D270641004374489BF92D41002413F0F224064100D5965AA8F92D410034CF273625064100CEA10BB6F92D4100E630DD7B2506410022C471B0F92D410088FCF3DC2506418007B3E9B7F92D4100EA41C409260641809796AE95F92D41001A50D27426064100176F21FBF92D41000C469A842806410A000000808966DDFEF92D410026523D22250641000DE104F8F92D4100B0A9E6FC24064100EAC6E0DDF92D4100EEF0DF0125064100F1BB2FD0F92D410040E72BBC24064100740B57C9F92D4100C08ED296240641005F991DC3F92D41008E85767624064180A8663308FA2D41009473DF9D2306410030D02812FA2D4100DA5127D223064180CE192533FA2D4100CCCC6F7B240641808966DDFEF92D410026523D222506410700000080DCC10F47FA2D410048A72E4224064100D5E37325FA2D4100AC82669623064100E53BDF1AFA2D4100C856A25F230641808CB9775DFA2D4100B689838E220641000A6A5064FA2D41008EE45DB122064100843FA889FA2D41009234926E23064180DCC10F47FA2D410048A72E422406410D000000809E2C164DFB2D41000608343D24064100C1A320EAFA2D4100BA30D24322064180AA1D9AB4FA2D4100B85B1DED22064100C809A38EFA2D410012126C2D2206418079868B86FA2D410050C6180322064100AD453413FB2D410076B1714A200641803E3D4620FB2D4100266726902006418039C9F72DFB2D41003A7B5FD3200641008DC05D28FB2D41001C3A70392106410072AFD52FFB2D41003AE04561210641805FED1C0BFB2D41004E87CBD3210641800E49516FFB2D4100DA5127D2230641809E2C164DFB2D41000608343D24064109000000808BF92976FB2D410036FDC47420064180DFF08F70FB2D4100FE9B67542006418055EECC55FB2D4100E6E0DF5B20064180C3CBBA48FB2D4100F0DF2F1120064100CA95093BFB2D41009C84FDC81F0641001DF13B83FB2D41002AB15BFA1E0641806A1E538BFB2D41008CF62B271F064100A154B0ABFB2D4100065C6ADA1F0641808BF92976FB2D410036FDC4742006410600000080DE545CBEFB2D4100105BBA8F1F06418078C63D9FFB2D4100FE20E8ED1E064100F2874895FB2D4100F8359ABE1E064180014480D8FB2D4100047C04E61D064100577A3302FC2D41005E941EBC1E064180DE545CBEFB2D4100105BBA8F1F064105000000005649B268FD2D4100D03A786E1706418068519E3FFD2D41001AC8DB9A16064100E04B7583FD2D4100C45BC2C415064180CE6E89ACFD2D4100D2D0DF95160641005649B268FD2D4100D03A786E170641060000000078C962C1FD2D4100943DE75316064180EEF35F97FD2D41000AF60A7F15064100DCEB73C0FD2D4100327597FD14064100D346A4ECFD2D4100BAB38C071506410088859A04FE2D4100DECA4A801506410078C962C1FD2D4100943DE753160641"
"3010530038.0","N",16480,"22","157.5","3465","16454.6460726197","0106000020D7080000010000000103000000010000001B000000801088AAC9222E4100429307F31F064100147AF157222E4100B437AB261D064180C75B4F7C222E4100F25BB7CA1C064180772BCFA4222E4100BA974E641C064100FBFCA4C9222E410062072B071C064180E05AD6EE222E41008A5320A91B064180B4846D11232E410022C5A8511B064180CD6BA335232E4100E6B219F61A0641805F261856232E410064F108A41A0641008D16A54E232E4100684EB4731A0641002DA2293B232E4100603D4EF519064100823A1F28232E41006A8FC4791906410054427715232E41007E401501190641802D24920A232E4100DA77DD1D19064180569B0BEA222E41004E48CB731906418000EA87E4222E4100AA685C82190641003635FB6E222E41002C06EAB81A0641000AB3330C222E4100D0CFDFBD1B0641809B5F32E9212E41009CB95A1A1C0641800915F291212E41006C49DC001D06418079C0F186212E4100DE65EC1D1D064180BCAF02C4212E4100EA7ABA9C1E064100B3E6CAE3212E4100FE1F5D4C1E06410081ECA50E222E4100BCC8FFDF1D064100DC682632222E410070A13B861D0641803A033BA4222E41007ED9B051200641801088AAC9222E4100429307F31F0641"
"3011250040.0","N",26450,"200","112.25","22450","27707.1738395027","0106000020D7080000010000000103000000010000000900000080CE5BDE2E622E4100EA84D5AACB064180C9988068622E4100DCD65EE4CE064180FDED7D40622E4100B6484510CF0641006ECDD519622E4100CCC0AE3ACF064180AE9CEB4F622E4100126E6241D2064180F507919E622E4100FAEAC5EAD10641805AA7D979632E4100A26046F9D00641006E19360A632E4100D8552EBACA064180CE5BDE2E622E4100EA84D5AACB0641"
"3020190063.0","N",24000,"239","100","23900","25254.8627068059","0106000020D7080000010000000103000000010000000D000000001D519C19612E410012AF78E4DB0641007C3F5206612E4100A4214BD7DA06418068B80A11622E41001A8715B3D9064180726030D8612E41008A7DB299D606410012E67F0B602E41003EFE6892D806418008695A44602E4100CE07CCABDB064100A185806A602E41001A760082DB06410035E71D88602E410092408E61DB064180DFBFA1A9602E410084D6D63CDB06418060CA28C5602E4100D689AE1EDB064180D5354BE4602E4100DE5592FCDA064180751C95F7602E41004E8FC009DC0641001D519C19612E410012AF78E4DB0641"
"3035440001.0","N",465500,"490","950.17","465583.3","313743.174631773","0106000020D7080000010000000103000000010000002B000000000D495CD6D02E4100660D919B3B0641001990D5DCD02E4100266BB7183B06418069EA76B7D22E41002A559A923C064180EF8598A0D22E41008691D6603E0641001CEEBF6DD42E410008B2FECF3F0641803B65ACCDD42E41002A7C3B443806418081D5FED1D32E4100C2EA657E3706410046AD3FCCD32E41006C122CF437064100684B1BFDD12E4100EA251E8836064180A373DA02D22E41003CA6561236064100B25C5912D02E410042480E8C3406418076349A0CD02E4100F0C7D50135064100C7556241CE2E41005AAFDC983306418003A92147CE2E4100AC2F15233306410060E7087BCD2E4100F866A68232064100985071BFCC2E4100AC694C874106418064EFA285CD2E4100A035672342064100E0BCB48BCD2E41005C7C02A7410641809A5AA264CF2E410068E8CF0E4306418004AA895ECF2E4100D8BFC38B430641803FD8982CD02E4100C443102E4406410072BB8E6ED02E410092C448943E064100BAA4986DD02E41007869436E3E064100C5D4056BD02E4100504785493E064180831DE84AD02E4100F6AA80943D064100648CB445D02E4100C460AE6D3D0641800A66F640D02E4100AA18073C3D0641009A4DBF3DD02E410090C3D8013D0641802886DB3CD02E4100581D2CC13C0641000F17A43ED02E41007A1524823C0641807410E142D02E4100941676463C06410075809949D02E4100DAAD680D3C064100D94ABF52D02E4100E0EDAFD83B064100CCF8965DD02E4100848523AC3B064100B53F3B6AD02E410040A1D9863B0641009A736B78D02E4100B4A5046A3B06410097EF1485D02E4100661566593B06418052CAD896D02E4100E472694E3B064100AE377BA7D02E41000E2643503B06410011BED4B6D02E410060457E5C3B06410077DB79C7D02E4100E03578763B0641008807BBCED02E41008294A8863B0641000D495CD6D02E4100660D919B3B0641"
"3040917501.0","N",32079,"210.83","233.83","49298.3789","35515.7099350594","0106000020D70800000100000001030000000100000013000000001BE14836022F4100CA46BAAB34064180309C513E022F4100347772073406418005870746022F41003839C96933064180BCB7B54D022F4100B295C2CC3206418072926355022F41002A46BB2F320641808655B27C022F4100F2EC654D32064100AEB04FCB022F41008AEABD8832064180C1489EF2022F4100543D69A632064100F1C6490D032F41007E8715853006410017CD9FE8022F4100A22760313006410063AE4B9F022F4100E867F5892F0641808889A17A022F41000EB440362F064180345C1B30022F4100C4291B8C2E064180AEDE3C90012F4100A0B11C1F2D064180DAF61A5D012F4100CC26EBE0300641000948C02A012F410056031794340641006986ED02022F4100A6464337350641009210E02D022F41001018AE57350641001BE14836022F4100CA46BAAB340641"
"4080640076.0","N",18400,"92","200","18400","19358.2452226163","0106000020D70800000100000001030000000100000022000000C05B7F385313304100EE5F1443F80A41C0623E67F5123041008C70B85DF70A4180AC78CFFB12304100442709BAF60A418093FCF59D1230410098BB99D4F50A41C0275274821230410020B51996F80A41406612DF8112304100E8F364A8F80A4100A659AD81123041009AB59CC0F80A414054BC5E8212304100F46722DDF80A41006A036D83123041001AD404F7F80A41C08FDD24851230410070F7C212F90A41C061998D871230410046D0B028F90A41006E20BC8C12304100ACB42552F90A41C04E11759412304100AE6B8483F90A4100C988869A12304100A02D3DA9F90A4180D815F89F1230410030C50AC5F90A4180C729CDA61230410084052DE5F90A4100D1510CAE12304100BEA7AA01FA0A41000534F3B4123041004EE49F1AFA0A41008F118DBB12304100F0BAE12CFA0A4100AED765C112304100A28F7739FA0A41000785B2CB123041003254304BFA0A41C0ADBCD9D612304100FC5B8A57FA0A41C030CA8BE012304100FC3E7C5DFA0A4180448F39E912304100A8294761FA0A4100700048F1123041002487A060FA0A418096B9AFF8123041001A42535FFA0A4100E99C4C011330410074A22D58FA0A4180BA6E2B0A13304100322AC64DFA0A41C034A4661113304100F21C1442FA0A41005605CD18133041005A2D9B30FA0A41C05D0A9020133041000EAA2D1EFA0A4140014EA8311330410048190CE3F90A41C05909124713304100E4B47D79F90A41C05B7F385313304100EE5F1443F80A41"
"5008310015.0","N",33000,"132","250","33000","28354.1833937303","0106000020D7080000010000000103000000010000001300000000BA2653C7392D4100984D7399A2034100634E193D3A2D4100C410561BA0034180BDC4F8DA392D41009C8653FA9E034180DDFCEBAE382D4100862F99869B034180B1DDF1B0382D410050BDE3BE9B034180F32E45B1382D4100BE2318D19B0341806FB79EB0382D41004E4680E89B034100CC595AAD382D4100E27AF42E9C034100A8C625A8382D41004C61C3909C0341004E8A1CA2382D4100C004F1F59C034180B5C22298382D4100CAC12C6F9D034100B6BD1F90382D4100F4A7D0CD9D034100F6DC4383382D4100BCF92B459E034100E02E977E382D4100AC6D3D669E03410076EA8978382D410092D3C7869E0341801EAE2A68382D41008C9ADACD9E034100F19F0C4F382D410070B7442F9F03410075E80483392D41006CD81730A3034100BA2653C7392D4100984D7399A20341"
"4130970028.0","N",41322,"275.01","186.67","51336.1167","41775.0810599279","0106000020D7080000010000000103000000010000000B00000080F265181514304100C6626694C8064100437CBDB71330410006E310D8C90641C0BD2A09AA13304100862AFAE4C8064100B8C3549C133041000872E3F1C7064180F9782E8E13304100FAEEE6F6C606418043077E6B133041004C142C6FC70641C015A6B545133041001CAB2AF2C7064100FBE951EE12304100547B2621C9064180CA1FC73A133041004EC2A276CE0641C0CDB3A1391430410028E27A1CCB064180F265181514304100C6626694C80641"
